0.799432996785373,-0.128258945832462,0.586904188487954
0.651047956010014,-0.276886912646421,0.706732054303691
0.458318003577083,-0.390539190082182,0.798388219231139
0.234377464537965,-0.461471510632693,0.855634997525893
-0.00551397409793573,-0.484850762575887,0.874579518465433
-0.245011081171345,-0.45908404185486,0.853938763974006
-0.467796775063814,-0.385926921479197,0.79512677512299
-0.658693811265595,-0.270363579628938,0.702158100295533
-0.804698724557252,-0.120266971499364,0.581374077735069
-0.895867589398295,0.054137785096365,0.441010614940896
-0.925993263338966,0.240970235185858,0.290636924710754
-0.893027989319055,0.427504135713995,0.140503467004185
-0.7992225850705,0.601034564707253,0.0008435285354927
0.799023310711186,-0.126186234541932,0.587910523083457
0.650908451104412,-0.274760794687948,0.707689687633854
0.458457979341905,-0.388416396820697,0.799342845003672
0.234786936354498,-0.459408668949321,0.85663222529361
-0.00486356392960445,-0.482900489953061,0.875661728379741
-0.244164872374088,-0.457291322470917,0.855142187879504
-0.466813357081838,-0.384326012905379,0.796479005030414
-0.657641167040802,-0.268975662846453,0.703676195568333
-0.803649531176663,-0.119098705450664,0.583063400840342
-0.894894200440044,0.0550947057729155,0.442864475223031
-0.925162719327575,0.241738489885578,0.292637053829905
-0.892397400369203,0.428119196950612,0.142621292297648
-0.798835203739054,0.601542236718821,0.00304215556837736
0.798658290896298,-0.124179286321732,0.588833116622383
0.650812423700566,-0.272709537941092,0.708570883591015
0.458637248865033,-0.386377010622143,0.800227892300818
0.235228810351407,-0.457436639915924,0.857565815108725
-0.00418987723885432,-0.481046785667768,0.87668491199942
-0.243306119003894,-0.455598881044536,0.856289549186623
-0.465828994134288,-0.382826790465037,0.79777628237876
-0.656599246474875,-0.267688441980116,0.705138516575917
-0.802621995436029,-0.118027814915705,0.584694251167661
-0.893951915130768,0.0559596728011784,0.444655471633958
-0.924370585907846,0.242421940730124,0.294568536271318
-0.89180988590578,0.428657839383897,0.14466369321792
-0.798492595632325,0.601982532328756,0.00515805112526914
0.798338138101208,-0.122239529673535,0.589672548655853
0.650759683541237,-0.27073457113136,0.709376223362207
